id,cited,target
15601,"5348,6538",11335
12676,21202,9211
8053,"19361,10380,2181",14692
22466,"16085,12625,22885,10380,19361,467,12066",8463
16036,10211,2444
15230,"11702,10349,5040",21555
14801,"9916,1467,10733",10473
16097,13355,16154
19748,"3073,6461,21105,15673,15921,15598,14810,1382",10086
9149,"13856,17606,9464,3642,16556,247,20805,8129,11352,11498,6556,11334,22396,7254,7621,4752,17520,2090,17227,15340,16227,15328,10466,18880,21472,11548,4230",3915
10901,"1059,13421,13120,3305",19796
19241,"3050,12216,4908,7833,3062,9386,2922,22316,5000,12388,11372,11896,14016,17109,366,18365,13689,9666,21600",3654
11658,"12830,8945,2561,17606,19732,13684,10103,4230,13652,14477,20425,22470",20447
16875,"21477,18493,11896,12216,7833,9386,11172",3654
1606,"7332,21156",5902
2258,"5959,14846,8822,18357,3619,4417,7852,1802,20570,13905",10081
16372,"3382,15693",13764
4883,"20760,20230,1999,18375,14430,5701,22557,7508",22812
9912,"8888,7094,18863,13010",14696
20013,"22567,12306,19086",20986
20002,20705,7451
9428,"10385,13127,20741,20715,4335,966,17391,7322",15237
7482,"14005,9603,4723,18247",15889
16174,13143,13807
2580,"20624,1715,8196,10719,18329,5230,17758,11946,13459,1747,18510,15868,6740",17561
15482,"16306,6324",11409
20751,"10853,1754,17615,21116",6996
19435,"11047,19223,10164,6359,23070,5934",1401
2952,"13170,19009,15917,14971,16607",12931
13534,11378,16528
7315,2761,693
20163,"2696,6622,17415,16063",11042
7000,"3681,9392",16412
6785,13621,5729
14493,16721,21586
10288,22885,2281
9501,"20680,10815,11791,22980,22486",9338
18720,"13732,11926,5709,11791,18480,7834,17153,68,8340,3664,22488,11505,22993,22008",2411
11438,"8663,15844",17760
8933,4682,21683
19492,"8469,9333",13355
17255,"1158,12557,15604,4439,11754,17584,2396",4760
22801,"9665,2498,16891,15069,13329,18432,19405,4800,14715,22565",19837
1673,"7939,7125,3397,6667,23103,10347",1636
20321,"3011,16444,2196,14045,1452,11968",18879
22187,"16777,5543,3330,2286,19841,20893,7116,6679,2998,4001,2257,2615,10685,6838,942,4458,22058",18816
22655,5341,19715
18304,"9045,21475,14617,1007,12975,11535,5882,5071,16062,8009,20440,19198",6019
21325,"639,20629,7179,7542,11819,11239,6830,6735,186,1440,7596,19726,14890,8596,5969,18276,21890",19271
8622,"4757,5631,14987",6799
19094,"20270,12987,13890,1769,730",22780
3232,"4230,12838,7373,6699,920",8872
6175,18776,16193
20048,"15005,13496,21001,18845,6453,21291",585
795,"19133,561,813,14237,17678,10716,7042,16701,12582,3216,8920",14857
4486,"10852,16793,9197,18588,3814,11405,11325,3152,20694,1497,17311",11113
4933,"21877,13888,4368,22265",17621
17500,"8480,1174,10386,2945,3875",14913
19871,"18897,15101,11811,875",2067
11665,"19214,4000,18488",2145
8654,"16601,4453",13744
18538,"9665,9310,2498,827,16891,5213,18873,15148,11393,6363",10610
9027,"12066,16085,20681,12625,13418,6330,14692",8463
365,13661,2307
2195,"1460,12508,20288,10752,22221,13588,9215,8251,8272",17633
14348,11737,6326
20976,5230,8068
6813,"13299,20245,643,18559,11020,11134,18219",20127
5574,3905,10570
19881,7646,19214
14353,"20859,17899,6919,13298",5840
17914,"22184,1649,13042",14617
15926,"18174,16685,13427,13015,15940,10444,475",5617
10494,"11203,8723,18697,1916,8288,6700,16872,15149,10325,15503",22036
13395,7229,14824
1348,"4133,800,8009,10525,14617",5230
9536,16102,20478
2289,"618,16196",12542
22060,"21638,17306,17777,815,18274,14350,6,13740,3324",17097
22004,6482,11515
20666,"22057,18041,20411,11291",8272
6217,2008,9874
1660,"2403,11978,13680,4304",3644
19383,"20879,8406,8723,7297,4422,22939,9689,12535,10716,13743,11366,19919,14104,5564",15901
855,"13157,17264,6363,11090",5436
1934,"7578,17968,19081",8398
22404,"21121,15438",18832
15496,"8602,20013,150,63",5002
13058,"11072,9689,208",8426
22480,"11072,15146,8406,4422,19266,10557,208",3564
22912,"22374,2657,7328,6344,96,18619",4547
11972,"4442,18902",11410
3675,"17296,21430,9689",22286
10992,"6000,10674",20445
13251,"12750,15127,21631,10159",5410
1994,"5142,12315,3177,12295,8594,5034,6525,13691,10916,17802,311,13054",13978
5640,"16942,20774,848,4917,18294,10917,1571,3317",15310
22247,"4655,21405,3664,12295,13408,13054",2022
3683,4501,16170
570,"9596,5457,16306",15934
5862,"4653,18860,20134,3697",21875
17425,"21935,8546",17288
8309,"8009,532,21758,4710",7587
2217,"8106,17035,22101,11198",261
17579,"7991,277,4474,6704,22724",12398
4363,"10591,5240,6568,19860,21936,9831,6864,8299,21270,22884",17817
19133,"17036,11108,11038,17678",20611
16427,"2900,10663,3408,7911,2611,16695",16356
22408,"20928,21454,5061,8384,5297,6391",2211
10010,"22001,14614,13431",12620
9414,"23059,5082,21251,3713,18204,10764,6675",5861
14485,"18699,22252,19023,16158,19037,3985,14504,1969,4,5003",2512
13858,"7005,19611,6590",10538
19130,"1698,22215,15469",15748
9341,"765,13101",16528
6739,18150,20632
7927,"13063,21882",2549
12086,"11494,16854,565,13790",19106
11956,"19418,9013,2747,9453,2531",1009
17875,"10962,14071,1684,21390,21308,466,6917,18247,6380",6623
21157,"18511,16526,1970,5835,525,3801,16308,16213,1806,6044,15931,10150,16395,8955,335",8968
2309,"19252,22585,12774",18395
49,"19647,6842,18564",574
11322,"16746,6406,622,6875",9203
11125,22511,15031
21984,"7620,7134,1846",6563
9858,"14819,21445,20125,8914,5625,11605,14827,5417,6306,10230",12344
16899,"9032,13794,1292,12527,16418,17698,8102,8990,598,2317",1487
13360,20481,4795
13578,8366,2672
22867,"3652,17401,2634,17222",4116
7994,"4847,19646",16450
8709,"10214,22314,11287,17307,11646",9203
21653,"2308,5832,16537,23046",13239
19882,"11380,18161,18445,7530",4810
7362,"5392,9550,8147,11005,4118,9565,19642",19278
22857,"5362,9797,10255,5164,18404",20283
19315,11063,2742
3788,"15330,16570,798,7568,12030,9828,4687,1425,13732,6997,4414,16989,13750,12627,4702,7702,22980,16761,19805,7834,15353,16679,12641,5119,3045,17938,19089,20349,1789,15758,18865,12958",21578
782,8452,2592
6602,"20521,12343,4842,3997,15699",3450
8108,21327,2980
16769,2874,20425
11922,"11026,191,20268,2514,20837,16997",16695
18051,"14468,4653,8056",16204
20020,"16390,6954",16350
8184,5745,11742
17194,"8939,20200,17250",16763
21368,"18245,16345,15003,6626,22402,9670,18500,19113,19886,1887,19514,19280,17860,16874,10274,21694",11368
7607,"2747,20915,7235,12073,13406,15498",11320
4378,"22511,7707,10068,9929",943
4151,"15739,3100",3830
1247,"20016,13015,16376,14500,11858,21577,475,17408,9644,10769,5573,11570,241,15940,2448",6390
18859,"10680,17076,11007,10201,5230,6641,10695,15368,7926",10045
6404,"5787,20631,1465,16547,622",2514
1742,"21046,11046,22848,569,19772,3717,8082,20231,17552,8823,5003,4780,4267,13015,14500,16748,16360,13128",16462
6099,"17692,20718,8739,14522,5583,1208",6005
1815,"1661,14617,17758,5702",17561
20756,"7865,6156,9828,1206,13371,22092,6781",9492
3025,"11233,4324,5543,5900,8852,20704,5563,4458",10997
10162,"18471,17136,22415,10144,18834,5415,9623",7772
3286,10181,1410
17451,"16842,15366,15336,20486",3518
16865,"5121,15686,11896,7110,15135,21248,19353,9666",12862
22122,2408,4378
21640,"6534,10151,21802",16154
9403,"17161,15646,13507,14000",8280
18635,"2924,13691,4798,3769,12295,3289,12344",13952
18901,"22509,16138,15085,3776,21754,21948,13761,12879",14019
3309,"11009,22764,22233,12216,2486,80,9386,20532",5796
7485,"15534,11026,4729,11055,2514",6113
5737,"14530,14603,17723,18066,19742,4688,18496,16012,22311,13713,16826,8232,23115,2669",11430
18676,"1239,5457,7785,4693,3756,20486,10871,7271,3518",12931
4854,"13473,1006,9223,22945,8641,4359,14085,22478,11131,4544,5249,16617,15833",17143
21367,1055,18191
9390,"18707,22511,6662",943
3628,"3717,11886,1239,11839,4176,16724",4780
16756,"257,20846,5526,20200,17224",17230
23108,12865,13391
12653,"12154,6182,23091,17720,6623",16233
2831,"16515,8936,7243,22756,5631,17227,84",11352
20008,"23059,3700,13507,7685,4069",21692
16590,15114,1392
18510,"56,11007,1715,20198,13841,8196,1747,5230",13459
4944,6539,22032
16631,"20269,19037,21347,13955",21931
15036,"19651,10572,13477,13441,14892,3638,14848,986,19683,11567,20599,4284,11924,822,18157,9668,287",416
19776,"12739,14958",8009
6045,"6925,4899,4738,20767,19503",17640
6940,"11026,15047",4455
14564,17973,17835
17703,22249,12380
5861,"9414,12258,7650",5082
13537,"16496,14468,7774,7629,17032,15343,20134",2566
3728,"4423,1109,16855,11937,19356,11920",5842
15612,"14600,12216,19242,19233,8636",20050
21794,"16643,11184,20875,7282,12114,22311,2644,7162,17597,6504,22290,767,7182,21412,2445,21268,19834",13660
2614,6323,17111
5717,"20794,22484",20885
30,"8688,16938,5220,11160",5447
15492,"21941,12982,10031",7717
3370,9929,15787
10317,"8001,5322",943
13972,"2148,22760,7555,11936,4903",3985
7056,3825,6468
13175,"6209,15059,13990,22210,4616",16699
17857,"10060,4105,3716,2909,6402,7973,20797,15522,10900",11593
12873,7245,4774
1245,15789,8257
17584,"89,4278,2396,12541,4760",15777
6818,4450,11334
17216,"4383,9282",13918
4089,"21971,19738,1410,22777,7531,6718",4549
1297,4665,2015
20490,4490,7399
22200,"10033,13805",20962
4646,"11197,22252,6842,21313,19037,6809,14504,1969,2512,18699,12733,10536,3985,14608,11131,3317,16561",3023
17778,"12971,10635,12925,12865,14346,12005,17275,18957,23052",16451
17793,577,22980
18450,7685,9920
15962,175,20019
8339,"5249,7417,16649",14085
9075,"21454,14655",4015
7940,"18074,7201,15726,22500,2512,16375",10028
12364,"670,20774,29,9303,11007,21832,18294,10917,3317,701,21648,4620,2512,12895,20283",10086
16290,"23024,13090,18910,1571,3631,1519,13089,652,14451,11007,13691,16464,17802,21404",16266
17666,"12360,21202,3582,6564,6484",12805
16617,"11609,11131,22945,4544,22220,22372",15833
16879,622,15047
22036,"8804,22075,13462,1624,9772,336",17678
12332,12905,12962
6440,"11770,14839,10164,15170,3481,14935,13252,8368",17705
11947,22913,17597
4851,"19288,20377,7568,2530,13322,8151",5351
5143,"6572,13728",5066
19786,"12971,14594,23108,13108",14221
3761,"13758,15059,7304",2884
4492,"10977,19652,19796",17305
16054,"10680,15935,12222,3528,6641,5108",15916
11821,"8552,10383,2710,18866,17672,16063,9606,11042",7880
3562,"17920,20980",18806
7237,"14966,13288,14045",21204
22865,"14600,19233,15787",20303
5976,21764,12617
16955,"4460,11329,11244,632,17202,5162",20984
11523,"17072,4645,14475,14617,1747,8171,2057,6317,5376",21276
20393,"1905,21454,18432,2155",13025
19148,"6737,20592,7183,5631,13684,6555,22058",4230
16714,"11803,492,14937",16978
2406,"22411,15824,17944,13680",11167
8068,4919,5272
6473,"10990,19651,23101,13441,19377",12773
6812,3154,15154
2744,"462,16154,3233",4100
16390,"1268,13691",20541
18004,23091,6623
18752,"296,4919,8171,11007,20198",21276
13708,"15087,19885,2445,20085,6603",11839
7465,11939,20213
14682,"17698,12905,19931,19289,10473",16233
17779,"14071,9427,9409,11555",21471
1236,"12971,18944,1114,19806,2148,17275,18350,20840,15936,13568,20711,15076,7677,3720",8100
8656,2422,10800
4007,"20882,19311,17970,6486,17503,4362",13409
1447,"14022,2325,7685,17851",21251
19350,"19949,21044",10977
14846,"12756,21261",22027
16184,"15132,240,13117,14975,1999,1698,8941,19601,22204,5988,11469,5135",13994
8432,"23106,15000,622,2514,20837",16695
20691,"11572,19869",2947
3346,"10873,14056,3528,15757,13498",4526
3048,"3935,5998",10072
17055,15425,15396
10567,"8945,2331,13684,6699,1202,22470,20704",14260
19621,"1829,16996,4417",7450
11657,"16995,15640,9441,1197,9709",1134
3192,"17756,14500",5790
5679,14185,17597
13579,"10244,18539,16938,13844,5220,11160",8802
6234,684,16440
2864,"7861,20765,18815",21990
6500,"15047,22566,191",6356
5404,7013,13285
21860,"15794,9198,11149,12360,13761,1837,21202,11049",2850
4259,"18196,2710,20631,17726",13674
10719,"8196,1747,5230,13459,7383",1715
8190,14737,15540
4790,"622,12360,21202",10588
3008,"2900,10663,12936,9451",22545
21252,"16258,14683,16418,19931,9668,10473,14983",1487
12817,"16958,8631",23069
5789,"7569,13695",432
12976,6518,10348
12516,"7809,19651,8029",13914
6166,"2438,5677,5838,1769",18093
19120,"6867,1423,22711,20034,22137,12043,21481",17604
13275,"19565,9881",14087
5303,"17698,19289,61,22795",8224
19000,"15330,6592,798,20373,12030,3045,6997,13750,12627,5108,16761",10058
7637,"11574,16255,16056,16331,19486,4669,7524,21291,585,1730,4165",17020
8877,"21141,17657,22685",148
12059,"1697,23101,10228",19977
11727,"14696,3118",13010
22142,"9424,15152,21776",4724
10943,"18897,20374,17610,1939,21575",18581
21877,19678,15047
15265,"11023,14032,5631,7231",789
14140,19361,6088
138,9142,20729
20063,11513,12692
6142,"13497,2894,3181,20506",20447
22743,"3792,17994,13274,2343,11099,15307",1227
15911,"16507,12121,19216,3865,6323,2022",7197
15227,9333,15097
21113,"14114,9915",16718
19919,"1811,8406,7916,4422,19243,3644,10862,1379,19947,14259",17300
7669,"1077,8322,8116,10948,14969,13908",18362
19310,19793,19604
2606,1252,22195
2762,"2795,13975,19270,4070,7243,314,11416,21698",12447
8501,"20814,17777",17097
11603,"20513,395,1741,4837,68,1773",22222
20218,"16620,14617,16156,23075,21531",2712
13704,"3865,21146,7197",4094
2469,"10333,16695,22413",16356
15865,"9804,17064",6967
7879,14741,8710
3503,"13311,17317,13733,18099,4513,16338",21600
16802,"17665,6435,11425,16576,6571",334
6835,"3500,6434,10052",5969
762,"22771,18535,743,19543,9748",6363
19714,"7336,13583,4413",8073
7883,"3865,20694,885,14824",943
12991,"17306,9351,3453,19030,14690,9304,22447,14641",11285
1339,"8679,16961,7195,3453,12639,3153,16583,9698,22323,12733,19030,11281,18432",9256
4927,"571,1307",2523
10450,"2768,4057",6843
3506,"9283,9095,461",9735
8089,"3606,16676,7440,19021,1109,5008,22074",17129
16124,"9020,22466,22885,19361,12066,8463,3960,10380,18127",1699
3564,"15146,8406,22939,5631,19266,14104,18177",17678
20803,"17593,20069,11324,15130",13960
7300,22041,4004
3038,"5631,9079,22917,9464,5483",7243
8645,17918,5248
12547,1497,6987
22069,821,8224
10125,"1601,2733,5237",45
16151,"10495,5159,4980,2699,21541,16491",14290
15403,"1528,5098,16567",2725
22359,"20374,17459,15045,15909,10043",19289
16831,"19677,4082,21863,2093",19977
14395,"21059,15558",6937
13456,"23033,22772,9306,12401",11665
5905,"18817,6879,12061,4291,8511",6124
4292,21828,7681
5611,"9698,15044,4832",16045
13616,1016,12442
1980,"7443,20465,5063",18814
14387,"3046,19963,22223,7281,14477,18002",11421
1434,"75,13465,16196,18253,6630",11476
11427,"11072,19266",10557
21005,"8244,13807",1392
2773,"5142,8608,1704",8697
4067,"11026,4368,17923",16695
2514,"21160,15534,15469,6484",1942
9701,"15366,19393,5457,1817,17537,14221",12768
18586,"16942,6250,9360,16608,7142,14531,14670",10250
21599,"12507,50,12218,19724,12427,7243,4408,5631,247",11352
19922,"2450,12831,8106",6807
8245,785,17184
20214,"3703,6729,10455,6420,8088,11823,20986",5839
13517,"9310,10958,13027,330,6614,7861,3148",18815
4682,"2728,11395,2054",14617
11117,"3670,18294,16192,16898,3023",8016
5383,"8547,7439",14692
9096,"8479,12030,18663,933,13750,13131,5794,16761,15916,5232,10735,1844,17087,23052,13163",6196
16715,16540,14040
6565,"22675,21454,1769,17471,13945,14123,1851,19539,8662,1197,6282,8016,21758",8100
21519,"4696,1733",12694
5756,"17362,8225,16412,8102",9830
7571,"7130,21993,21429,8943,6265,16547,2514",347
10480,"7880,23046,12901,16063,9606,2308,5668",13674
3915,"13646,6496,4408,428,17188,4169,19463,14192",20478
5868,17145,7343
7314,"22945,13814,20085,8759,15936,15833,3348,1006,2842,10344,9223,2912,20317,7706,2001",7311
6773,"16162,14617,11198,16170",20719
19222,"10804,19481",333
16837,"16526,5835,16213,16395,8254,19242,8955",15458
22517,"16787,21070",3450
17212,"17115,9112,394,9081,14917,10563,21517,17355,15177,9726,18184",21857
5284,"13091,22446,11007,3843,20198,9141",21509
10715,"8231,14899,16077",9298
13970,"21584,13463,19494,1876,22184,3142,22500,17802",12371
20903,"12583,1830,13717,18811,7259",2391
19187,"3484,2751",7878
9223,"20774,6826,2609,14440,44,13083,2148,3348,18254,14566,20317,21145,257,22372,4917,17143",17881
8350,"89,22711,12222,6641,3098",4760
6910,"10345,10261",7724
13411,"17115,14852,21517,14617,17355",21857
22267,"16601,15396,5995,19754,2056,14462,16773",17934
16195,"20458,8770",14411
17414,"9961,11007,22173,20198,9141",11761
6265,"4847,6796,21031,16450,13,15469,14708,6484,19646,347",16997
8885,"3774,10008,6662,14615",13124
16275,17609,22207
2883,"21965,13084,5628,16925,9205",10269
5508,6805,11097
19198,"11197,6752,13747,19813,14072,11007,20198,21833,22882,627,17649,9141,296,8844,8171",2057
18517,8633,17925
7542,"17115,11819,14852,5238,8009,11031,15177,19271,9089,15858,18184,13914",13411
6133,"8804,9215",7042
20204,"3348,8371,22372,22419,7027,8387,12935",7180
10882,"21412,7785,20875,22311",14077
18856,"4778,16162,10719,14617,1815,16041,818,2653,8009,10245,15581,16318",17561
5608,"16643,22311,20295,5671,7162,15336,18332,5114,13437,20561",980
1902,"12971,14594",13108
20890,"19632,13973,9954,8507,8610,16141,11639,17391",7322
14253,"8484,314,12647,8414,18656,42,20093",12447
20604,5868,11430
15137,"1905,19611,10538,17842,20678,7005,3911",1143
8090,"18622,50,6837,2031,5557",2608
3582,"12805,21202",21031
3986,21479,12437
8833,"22140,8147,9277",9347
3561,"18698,7542,3703,5238,8009,11031,3056,14764,16222,14327",13411
474,"18571,19399",5004
5687,"17363,10997,11896,2649,10299,5468",11612
2889,"36,4692,11934",6487
16529,"11975,14819,21445,3177,14917,11031,6021,12622,17355,15274",5417
18651,"1109,4693,7346,361,23113,8468,5515",8151
15450,"9098,10222,22410",10526
17758,"7383,1715,15365,8196,1747",5230
12815,"1843,1905,18432,19543,9748,9806,15019",20762
8193,"15588,19950,20109,7580",9539
2512,"6842,17507,16898,1629,1123,4590,17531,15813,3985,2148,18090,13568,8947,21648",17881
2102,11967,9197
8025,"20481,18149,5580",9229
7060,"5631,10078",8487
7966,930,13257
10625,13818,12468
5358,"15343,9319,9585",2566
3637,"13941,7605",20433
21465,"13811,2514,15000,1221",16394
15636,"15888,21755,80,4705,7671,22764,18702,7110,11795,3702",3926
14446,"18607,8800",19441
19159,12585,22028
15984,"20817,10928",14382
5710,"4963,22746,10692,16649,14566,20317,21145,2991,5316,4544",10989
744,"3774,22411,16352,16223,5275,9489,4951,295",11742
13277,"7314,13814,8759,18099,3348,10344",6534
19699,"14269,9125,5208",18576
7040,"6150,5536,20028",2817
19281,12301,19445
12979,"9360,8831,1608,16608,7142",17561
1174,"2925,10958,14913,7260,18725",17434
19508,"21345,10351,683,7119,16028,17507,5978",4186
18863,"14655,14696,22694",5839
16609,"767,21964,20295,20089,2644",9812
1302,85,11903
4419,"17469,7026,16806,15749,6336,9669,22443,11214,4469,17566,18771,18868,681",14744
11535,"5071,5230",5272
14065,"4795,1667",8300
4798,"2924,13691,21032,12295,12344",13952
10781,"14588,19968,22012,98",11200
16740,"333,21948,7129",3824
10549,"11750,7083,5082,7027,7706,3401,4530,21251,9582",14543
1458,"1865,14055,17184",5962
17415,"16063,9606,11042",7880
14530,"22419,12187,16012,8232,23115,5737,8894",2669
17165,"15284,20074,22262",19406
5537,"15151,22938,7531,10826,7104,22446",14449
6822,"10406,19724,14807,8672,16302,17542",1201
6319,"242,17837,5468,4001",11151
12129,"8469,387,12338,8313,16233,3875,13355",16154
14127,"4570,20865,11378,11638,1941,8348,5914,3691,5296",1086
3559,"11704,11896,10299,6550,15337",10542
9742,"8061,7962,4689,2592,6623,12653",10473
19724,"15250,15824,17288,13684,22206",4787
685,"799,22255,16935,22661,15252,21764,22589",6010
22218,"2611,15645,622,471,2663,11941",10975
11058,"8663,8844,11007,19813,20198,4775,8171,12225",21276
20809,"3441,18137",17026
18008,"2028,21073,21696,9180,18770,12668,19534,15344,17829,20285,22597,11312",10564
2620,"9294,10444",2448
9267,"21173,16007,3660",16233
14182,"1579,12084,2482,12201,3688,12089,17566,4781,1733",22862
17762,"14592,15829",20165
447,"9478,9933,13691,20475,13952,18346",15262
18497,13750,16761
10466,"19426,13684,14477,18156,11612,6556,4230,17616",943
9298,"8231,16077,645",5745
9234,629,16970
7657,15796,9585
2743,"9478,6589,3090,5848,16550,17920,20973",14765
21248,"13680,8636,14158",15135
19581,"3058,10473",1487
7980,12837,20796
11176,"5534,20489,7685,870,19066",11917
16750,"6925,50,12218,20597,10062,11352,12414,5563,17144,326,7110,19724,13611,8580,20906,12669,2608,2107,12507,4001,9595,4378,5631,13684,1100,19076,5842,12790,22058,13491",14894
6964,"14172,6079",22367
4337,"12751,9360,8385",12979
9205,"21031,15445,15534",1942
2504,"233,4639,1828,11514",10320
18344,"3872,16899,8990",2317
7382,18811,12067
18188,5362,9082
20099,2356,17800
5102,17956,14091
9644,"13015,683",2448
268,"12216,14838,4313,5863,18365,7786,2651",9336
1863,"14472,10132,3322,21775,4001,8584,4458,7151,15625,10708,11352",344
11680,"21584,1519,21478,15087,1876,13464,13691,8680,21750,21607",8227
12908,"3348,10344",13914
19554,"16639,17748,2514,20631",6656
12118,"21943,15739",13827
17664,"23059,17896,22311,17597,5906,18645",12111
21614,"17085,14966,16480,3894,11184,6871,18971,2644",13193
17999,"7425,15885,4216,730",12802
18820,"13527,21819,10882",4711
11682,"2138,6858,16379",20755
10131,"21177,2912,12030,13750,2148,8319,7702,16761",19805
22764,"16212,14270",15121
19128,"21141,3847,22716,148",4760
17244,"19854,21267",9099
2041,"5188,14228,11778,11749,7798,13914",15352
12786,"20609,6389,18445",16154
9360,"1608,16608,7142",17561
16170,"6383,14617",15466
21709,7723,1790
21065,"15297,14455,2530,20377,18016,4693,14166,8433",6101
4178,"15087,1876,6539,13691,1649,5506,7635,13071,21584,8111,16266",18614
16181,"6630,16893,20109,7261",7580
4946,"4987,10144,5415,17000",21485
15312,"4605,13445,5236,4391,20704,635,10539",11545
3595,"13148,5835,19046,942,4596,4986,16902,13726",15188
12001,"366,3654,17109",12647
6648,"16189,4156",1976
4679,"11896,18275",22025
20025,"6555,5569,22921,20704",20447
18590,"21444,14069,9197",10008
9983,"2970,17386,7896,13179,5834",10975
14641,"2498,13117,20230,1999,8168,19104,10767,11558,14430,15713,22557,1070,8941,19405,12209",18490
728,8822,22114
10451,"9375,21266",12606
22147,"6857,9094,9441",2094
15001,"9508,4819",6124
2742,"1248,19706",10609
20305,"15688,20884,12497,19475,22175,14500,23100,3526",21204
18787,"16643,8096,10122,22311,21412,5457,18653,8522,804,3252,22538,490,22046,22084,3635,18233,15448,2575",13984
1843,1905,21454
12998,"12360,3242",340
20971,1392,16590
7058,"17853,9560,7071,7496",10469
22794,"14603,12201,2356,20764,10275,20667,3043,7461,12258",14332
17846,"12257,6255",4862
9707,2742,1417
101,"356,8943,23091",14038
19817,"18103,649",3725
13386,"20624,1715,5230,17758,21267,11207,13459",8764
11875,"9010,18432",11285
15167,"21193,22494,14871,20834,1221",2656
13878,"12905,15713,18490",16233
18192,"22205,18071,22714,6815,2155",16233
1391,"23046,6006,616,10480",11042
15585,"19100,12981,9794,4428,10395",8387
21159,7977,12385
20395,"2680,5631,4738,11713,16304,366",21600
4603,"22638,14032,18443,11163,17678,10716,19260,7042,1488",8251
21133,12151,17197
6368,14069,17288
6403,1663,17097
2089,"20285,9180,10564,14376",21526
17048,"244,9338,19834,9501,4286,13750,11791",22486
8272,"19940,7783,16476,5631,17678,14463,10752",1379
13424,"14207,16300",8377
22231,1012,8636
14932,"22280,16339",9735
21589,"12719,20221,8733,8092,12654,6770,17802,8921,6700",12996
4952,"21351,16009,813,6312,2043",9101
18110,"9346,14892,13968,10380",19977
7503,"5184,22373,1313,11896,4265,15107,3559,21600",11954
18288,"10466,19426,13684,7310,12838,6342",17616
7565,"7440,4448,13821,11206",2828
4129,"4703,983,9451,10947",13364
19746,"8740,13856,13177,18083,8484,8148,11352,1914,1728,11268,20844,19531,19175,9802,12379",4080
19518,"20948,13764,3382,4553,10572,568,17698,8633",861
5999,"11263,10181,1092,13746",4584
5342,"14490,40,3528,19093,2622,12222",17453
12529,"1811,20288,14032,7231,2373,14716,16864,8251,1367,8723,14994,18443,5248,2038,20611,10716,1460,4413,10325,14885",9058
2725,"21424,9448,11752,790",4745
15214,"17363,19578,8523,18172,9489,1847,9278,1987",20993
19895,"1345,23058,4295,12809,18744,7415,11413",1507
857,"1688,14155,10660,10052,13375,17453",12136
219,"802,7999",13023
2282,10309,633
5372,"20453,22787,12314,14677,4584",6513
18975,5085,1701
5024,"2965,12960",1955
20392,"14195,14129,6933,7504",2797
21735,"1659,13077,2676,9818,12768",13096
7333,15268,1350
12017,"3681,349",2399
19074,10988,16036
533,5433,96
6400,7911,6723
2185,"10582,7735,6917,21863,6623,8631",19977
2786,"17413,10120,11142",2149
2823,"5631,19267",16314
18112,"1701,18975,5483",7243
9855,4838,7187
18340,"16404,15005,365,18845,12556,10003,16443,21798,2902",6831
9196,"4014,5230,16318",3683
15299,22286,13243
15238,"14461,2149,17413,13857,11142",21650
4410,20205,11392
5428,7263,18177
6277,"9550,10716",1624
11785,"10716,8723,20132,21600",22286
17906,"13737,8900",7839
18875,17074,6289
21921,"13812,5248,208",10052
18789,"7551,1747,5230",2370
15170,"12794,16467,2909,1109,1079,7296",21451
14058,"15035,6925",20906
16340,"5991,8886,8806,4181",21953
20807,"17650,10999,16543",20290
17396,"14022,17076,21718,9710,7650,8122,18174,16631,21898,14355",9317
2783,"4402,16506,9909,11345,12969,18911,4527,8130,10900,13933",16413
455,"9836,17718,11937,1109",21772
8899,"1554,15396,7772,7569,11631",20776
12422,"1205,1750,14871,19394,16528,11378,6754,14762",2514
19860,"8299,18582,4039",21221
5698,"1304,848,636,126,17670,7142",19212
19691,"11007,2983,14617,1747,5230",13459
21705,"10937,22585,12843,20704,5468,7410,20694,366,4313",13124
8982,"15143,23113,8151",9941
8968,"8182,10150,16395,8955,15458,16213,1313",1806
154,18469,4566
3504,"19574,16139",885
9856,"14678,3864,12969,20486,19475,4",6390
3700,"169,15421,15193,20008,7685,23023,17089,14291,16737,14767,8280,13886,20256,6572",13971
20476,"18321,16418,12905,10473,3771,4987,5626,986,12154,13287",1487
13264,"2492,927,16318",13936
18931,"20056,3292",19441
22585,"23058,18240,13462",22316
11091,"12257,16496,12360,3319",865
19703,"21105,15598,80",14810
6582,622,14152
19153,2420,7867
19090,"7772,7569",22212
19104,"3598,5908",16695
10648,"17899,6919,13298",20859
10837,"15830,8070",7792
13618,"6502,4351,12960,15988,16162,13371,14426,10815,16448,10220,5343,576,7440,12733,9436,1206,5515,265,5315,9492",14836
10455,"11535,3703,5071,12047,6729,933,6468,885",14327
15425,"16233,1197,2056,14462,121,23095",6857
18744,"11226,5236,845",1507
8595,"4847,11630,6763,8087",1951
14390,9761,10733
13502,"20082,20112,18424,7194,622,7804",5512
22437,"18150,22255,1837,10625,7580",14692
17550,"22746,10344,19075,257",12385
861,"7737,568,9108",10572
14675,"15825,9791,979,16324,15829",19805
4612,"5784,5054,7182,19433,17597,3894",9174
20828,17526,22278
6559,"4357,15193,19526,973",20283
1730,585,10718
8467,20973,18806
22836,"2148,17317,257,2961",11123
2211,"7348,19021,3247",3334
22847,"11008,14425,16415,12865,18850,20317,22475,2758,4544,11594,11837,17143",17881
503,"4564,642",4302
22748,"20153,12865,13691,7650,11746",7348
